date,state,vehicle_class,vehicle_category,vehicle_type,ev_sales_quantity
2016-01-03,Rajasthan,"CAMPER VAN / TRAILER",Others,Others,0
2016-01-03,Rajasthan,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,Rajasthan,"CRANE MOUNTED VEHICLE",Others,Others,0
2016-01-03,Rajasthan,DUMPER,Others,Others,0
2016-01-03,Rajasthan,"EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,Rajasthan,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,280
2016-01-03,Rajasthan,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,2
2016-01-03,Rajasthan,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,Rajasthan,"EXCAVATOR (NT)",Others,Others,0
2016-01-03,Rajasthan,"FIRE FIGHTING VEHICLE",Others,Others,0
2016-01-03,Rajasthan,"FORK LIFT",Others,Others,0
2016-01-03,Rajasthan,"GOODS CARRIER",Others,Others,0
2016-01-03,Rajasthan,HARVESTER,Others,Others,0
2016-01-03,Rajasthan,"LUXURY CAB",4-Wheelers,4W_Shared,0
2016-01-03,Rajasthan,"MAXI CAB",Others,Others,0
2016-01-03,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2016-01-03,Rajasthan,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2016-01-03,Rajasthan,MOPED,2-Wheelers,2W_Personal,0
2016-01-03,Rajasthan,"MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,Rajasthan,"MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,Rajasthan,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2016-01-03,Rajasthan,"OMNI BUS",Bus,Bus,0
2016-01-03,Rajasthan,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2016-01-03,Rajasthan,"PRIVATE SERVICE VEHICLE",Others,Others,0
2016-01-03,Rajasthan,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,Rajasthan,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,Rajasthan,"TOWER WAGON",Others,Others,0
2016-01-03,Rajasthan,"TRACTOR (COMMERCIAL)",Others,Others,0
2016-01-03,Rajasthan,"TRAILER (AGRICULTURAL)",Others,Others,0
2016-01-03,Rajasthan,"TRAILER FOR PERSONAL USE",Others,Others,0
2016-01-03,Rajasthan,"VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2016-01-03,Rajasthan,"VEHICLE FITTED WITH RIG",Others,Others,0
2016-01-03,Sikkim,AMBULANCE,Others,Others,0
2016-01-03,Sikkim,BUS,Bus,Bus,0
2016-01-03,Sikkim,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,Sikkim,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,Sikkim,"GOODS CARRIER",Others,Others,0
2016-01-03,Sikkim,"LUXURY CAB",4-Wheelers,4W_Shared,0
2016-01-03,Sikkim,"MAXI CAB",Others,Others,0
2016-01-03,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,Sikkim,MOPED,2-Wheelers,2W_Personal,0
2016-01-03,Sikkim,"MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,Sikkim,"MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,Sikkim,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2016-01-03,"Tamil Nadu","ADAPTED VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu","AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,"Tamil Nadu",AMBULANCE,Others,Others,0
2016-01-03,"Tamil Nadu","ARTICULATED VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu",BUS,Bus,Bus,0
2016-01-03,"Tamil Nadu","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,2
2016-01-03,"Tamil Nadu","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu","CRANE MOUNTED VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu",DUMPER,Others,Others,0
2016-01-03,"Tamil Nadu","EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,"Tamil Nadu","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,"Tamil Nadu","FORK LIFT",Others,Others,0
2016-01-03,"Tamil Nadu","GOODS CARRIER",Others,Others,0
2016-01-03,"Tamil Nadu",HARVESTER,Others,Others,0
2016-01-03,"Tamil Nadu","MAXI CAB",Others,Others,0
2016-01-03,"Tamil Nadu",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2016-01-03,"Tamil Nadu","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2016-01-03,"Tamil Nadu",MOPED,2-Wheelers,2W_Personal,0
2016-01-03,"Tamil Nadu","MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,"Tamil Nadu","MOTOR CAR",4-Wheelers,4W_Personal,4
2016-01-03,"Tamil Nadu","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2016-01-03,"Tamil Nadu","OMNI BUS",Bus,Bus,0
2016-01-03,"Tamil Nadu","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2016-01-03,"Tamil Nadu","PRIVATE SERVICE VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu","PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2016-01-03,"Tamil Nadu","RECOVERY VEHICLE",Others,Others,0
2016-01-03,"Tamil Nadu","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,"Tamil Nadu","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,"Tamil Nadu","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2016-01-03,"Tamil Nadu","TRACTOR (COMMERCIAL)",Others,Others,0
2016-01-03,"Tamil Nadu",TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2016-01-03,"Tamil Nadu","TRAILER (AGRICULTURAL)",Others,Others,5
2016-01-03,"Tamil Nadu","TRAILER (COMMERCIAL)",Others,Others,0
2016-01-03,"Tamil Nadu","TRAILER FOR PERSONAL USE",Others,Others,0
2016-01-03,"Tamil Nadu","VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2016-01-03,"Tamil Nadu","VEHICLE FITTED WITH GENERATOR",Others,Others,0
2016-01-03,"Tamil Nadu","VEHICLE FITTED WITH RIG",Others,Others,0
2016-01-03,Tripura,AMBULANCE,Others,Others,0
2016-01-03,Tripura,BUS,Bus,Bus,0
2016-01-03,Tripura,"EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,Tripura,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,Tripura,"EXCAVATOR (NT)",Others,Others,0
2016-01-03,Tripura,"GOODS CARRIER",Others,Others,0
2016-01-03,Tripura,"MAXI CAB",Others,Others,0
2016-01-03,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,Tripura,MOPED,2-Wheelers,2W_Personal,0
2016-01-03,Tripura,"MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,Tripura,"MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,Tripura,"ROAD ROLLER",Others,Others,0
2016-01-03,Tripura,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,Tripura,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,Uttarakhand,"ADAPTED VEHICLE",Others,Others,0
2016-01-03,Uttarakhand,"AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,Uttarakhand,AMBULANCE,Others,Others,0
2016-01-03,Uttarakhand,"ARTICULATED VEHICLE",Others,Others,0
2016-01-03,Uttarakhand,BUS,Bus,Bus,0
2016-01-03,Uttarakhand,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,Uttarakhand,DUMPER,Others,Others,0
2016-01-03,Uttarakhand,"EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,Uttarakhand,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,Uttarakhand,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,Uttarakhand,"EXCAVATOR (NT)",Others,Others,0
2016-01-03,Uttarakhand,"GOODS CARRIER",Others,Others,0
2016-01-03,Uttarakhand,"MAXI CAB",Others,Others,0
2016-01-03,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,Uttarakhand,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2016-01-03,Uttarakhand,MOPED,2-Wheelers,2W_Personal,0
2016-01-03,Uttarakhand,"MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,Uttarakhand,"MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,Uttarakhand,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2016-01-03,Uttarakhand,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,Uttarakhand,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,Uttarakhand,"TRACTOR (COMMERCIAL)",Others,Others,0
2016-01-03,Uttarakhand,"TRAILER (COMMERCIAL)",Others,Others,0
2016-01-03,"Uttar Pradesh","ADAPTED VEHICLE",Others,Others,0
2016-01-03,"Uttar Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,"Uttar Pradesh",AMBULANCE,Others,Others,0
2016-01-03,"Uttar Pradesh","ARTICULATED VEHICLE",Others,Others,0
2016-01-03,"Uttar Pradesh",BUS,Bus,Bus,0
2016-01-03,"Uttar Pradesh","CAMPER VAN / TRAILER",Others,Others,0
2016-01-03,"Uttar Pradesh","CASH VAN",Others,Others,0
2016-01-03,"Uttar Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,"Uttar Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2016-01-03,"Uttar Pradesh",DUMPER,Others,Others,0
2016-01-03,"Uttar Pradesh","EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,"Uttar Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,"Uttar Pradesh",E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,722
2016-01-03,"Uttar Pradesh","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,2
2016-01-03,"Uttar Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,"Uttar Pradesh","EXCAVATOR (NT)",Others,Others,0
2016-01-03,"Uttar Pradesh","FIRE FIGHTING VEHICLE",Others,Others,0
2016-01-03,"Uttar Pradesh","GOODS CARRIER",Others,Others,0
2016-01-03,"Uttar Pradesh",HARVESTER,Others,Others,0
2016-01-03,"Uttar Pradesh",HEARSES,Others,Others,0
2016-01-03,"Uttar Pradesh","MAXI CAB",Others,Others,0
2016-01-03,"Uttar Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2016-01-03,"Uttar Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2016-01-03,"Uttar Pradesh","MOBILE WORKSHOP",Others,Others,0
2016-01-03,"Uttar Pradesh",MOPED,2-Wheelers,2W_Personal,3
2016-01-03,"Uttar Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,"Uttar Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,"Uttar Pradesh","MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2016-01-03,"Uttar Pradesh","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2016-01-03,"Uttar Pradesh","OMNI BUS",Bus,Bus,0
2016-01-03,"Uttar Pradesh","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2016-01-03,"Uttar Pradesh","ROAD ROLLER",Others,Others,0
2016-01-03,"Uttar Pradesh","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,"Uttar Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,"Uttar Pradesh","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2016-01-03,"Uttar Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2016-01-03,"Uttar Pradesh","TRAILER (AGRICULTURAL)",Others,Others,0
2016-01-03,"Uttar Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2016-01-03,"Uttar Pradesh","VEHICLE FITTED WITH GENERATOR",Others,Others,0
2016-01-03,"West Bengal","ADAPTED VEHICLE",Others,Others,0
2016-01-03,"West Bengal","AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,"West Bengal",AMBULANCE,Others,Others,1
2016-01-03,"West Bengal","ARTICULATED VEHICLE",Others,Others,0
2016-01-03,"West Bengal",BUS,Bus,Bus,0
2016-01-03,"West Bengal","CAMPER VAN / TRAILER",Others,Others,0
2016-01-03,"West Bengal","CASH VAN",Others,Others,0
2016-01-03,"West Bengal","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,"West Bengal","CRANE MOUNTED VEHICLE",Others,Others,0
2016-01-03,"West Bengal",DUMPER,Others,Others,0
2016-01-03,"West Bengal","EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,"West Bengal",E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,462
2016-01-03,"West Bengal","EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,"West Bengal","EXCAVATOR (NT)",Others,Others,0
2016-01-03,"West Bengal","FIRE FIGHTING VEHICLE",Others,Others,0
2016-01-03,"West Bengal","FIRE TENDERS",Others,Others,0
2016-01-03,"West Bengal","GOODS CARRIER",Others,Others,0
2016-01-03,"West Bengal",HARVESTER,Others,Others,0
2016-01-03,"West Bengal",HEARSES,Others,Others,0
2016-01-03,"West Bengal","LUXURY CAB",4-Wheelers,4W_Shared,0
2016-01-03,"West Bengal","MAXI CAB",Others,Others,0
2016-01-03,"West Bengal",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,"West Bengal","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2016-01-03,"West Bengal",MOPED,2-Wheelers,2W_Personal,0
2016-01-03,"West Bengal","MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,"West Bengal","MOTOR CAR",4-Wheelers,4W_Personal,1
2016-01-03,"West Bengal","OMNI BUS",Bus,Bus,0
2016-01-03,"West Bengal","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2016-01-03,"West Bengal","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,"West Bengal","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,"West Bengal","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2016-01-03,"West Bengal","TRACTOR (COMMERCIAL)",Others,Others,0
2016-01-03,"West Bengal","TRAILER (COMMERCIAL)",Others,Others,0
2016-01-03,"West Bengal","VEHICLE FITTED WITH GENERATOR",Others,Others,0
2016-01-03,"Jammu and Kashmir","ADAPTED VEHICLE",Others,Others,0
2016-01-03,"Jammu and Kashmir","AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,"Jammu and Kashmir",AMBULANCE,Others,Others,0
2016-01-03,"Jammu and Kashmir",BUS,Bus,Bus,0
2016-01-03,"Jammu and Kashmir","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2016-01-03,"Jammu and Kashmir","EXCAVATOR (COMMERCIAL)",Others,Others,0
2016-01-03,"Jammu and Kashmir","GOODS CARRIER",Others,Others,0
2016-01-03,"Jammu and Kashmir","MAXI CAB",Others,Others,0
2016-01-03,"Jammu and Kashmir",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,"Jammu and Kashmir",MOPED,2-Wheelers,2W_Personal,0
2016-01-03,"Jammu and Kashmir","MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,"Jammu and Kashmir","MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,"Jammu and Kashmir","OMNI BUS",Bus,Bus,0
2016-01-03,"Jammu and Kashmir","PRIVATE SERVICE VEHICLE",Others,Others,0
2016-01-03,"Jammu and Kashmir","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,"Jammu and Kashmir","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2016-01-03,Manipur,"AGRICULTURAL TRACTOR",Others,Others,0
2016-01-03,Manipur,AMBULANCE,Others,Others,0
2016-01-03,Manipur,BUS,Bus,Bus,0
2016-01-03,Manipur,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2016-01-03,Manipur,"CRANE MOUNTED VEHICLE",Others,Others,0
2016-01-03,Manipur,DUMPER,Others,Others,0
2016-01-03,Manipur,"EARTH MOVING EQUIPMENT",Others,Others,0
2016-01-03,Manipur,"EXCAVATOR (NT)",Others,Others,0
2016-01-03,Manipur,"GOODS CARRIER",Others,Others,0
2016-01-03,Manipur,"MAXI CAB",Others,Others,0
2016-01-03,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2016-01-03,Manipur,MOPED,2-Wheelers,2W_Personal,0
2016-01-03,Manipur,"MOTOR CAB",4-Wheelers,4W_Shared,0
2016-01-03,Manipur,"MOTOR CAR",4-Wheelers,4W_Personal,0
2016-01-03,Manipur,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2016-01-03,Manipur,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2017-01-03,"Andhra Pradesh","ADAPTED VEHICLE",Others,Others,0
2017-01-03,"Andhra Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2017-01-03,"Andhra Pradesh",AMBULANCE,Others,Others,0
2017-01-03,"Andhra Pradesh","ARTICULATED VEHICLE",Others,Others,0
2017-01-03,"Andhra Pradesh",BUS,Bus,Bus,0
2017-01-03,"Andhra Pradesh","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2017-01-03,"Andhra Pradesh","CASH VAN",Others,Others,0
2017-01-03,"Andhra Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2017-01-03,"Andhra Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2017-01-03,"Andhra Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2017-01-03,"Andhra Pradesh","FIRE TENDERS",Others,Others,0
2017-01-03,"Andhra Pradesh","FORK LIFT",Others,Others,0
2017-01-03,"Andhra Pradesh","GOODS CARRIER",Others,Others,0
2017-01-03,"Andhra Pradesh",HARVESTER,Others,Others,0
2017-01-03,"Andhra Pradesh","LIBRARY VAN",Others,Others,0
2017-01-03,"Andhra Pradesh","MAXI CAB",Others,Others,0
2017-01-03,"Andhra Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2017-01-03,"Andhra Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2017-01-03,"Andhra Pradesh","MOBILE CLINIC",Others,Others,0
2017-01-03,"Andhra Pradesh","MOBILE WORKSHOP",Others,Others,0
2017-01-03,"Andhra Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2017-01-03,"Andhra Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2017-01-03,"Andhra Pradesh","OMNI BUS",Bus,Bus,0
2017-01-03,"Andhra Pradesh","PRIVATE SERVICE VEHICLE",Others,Others,0
2017-01-03,"Andhra Pradesh","ROAD ROLLER",Others,Others,0
2017-01-03,"Andhra Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2017-01-03,"Andhra Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2017-01-03,"Andhra Pradesh","TRAILER (AGRICULTURAL)",Others,Others,0
2017-01-03,"Andhra Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2017-01-03,"Andhra Pradesh","VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2017-01-03,"Andhra Pradesh","VEHICLE FITTED WITH RIG",Others,Others,0
2017-01-03,"Arunachal Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2017-01-03,"Arunachal Pradesh",AMBULANCE,Others,Others,0
2017-01-03,"Arunachal Pradesh","ARTICULATED VEHICLE",Others,Others,0
2017-01-03,"Arunachal Pradesh",BUS,Bus,Bus,0
2017-01-03,"Arunachal Pradesh","CAMPER VAN / TRAILER",Others,Others,0
2017-01-03,"Arunachal Pradesh","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2017-01-03,"Arunachal Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2017-01-03,"Arunachal Pradesh","CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL)",Others,Others,0
2017-01-03,"Arunachal Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2017-01-03,"Arunachal Pradesh",DUMPER,Others,Others,0
2017-01-03,"Arunachal Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2017-01-03,"Arunachal Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2017-01-03,"Arunachal Pradesh","EXCAVATOR (NT)",Others,Others,0
2017-01-03,"Arunachal Pradesh","GOODS CARRIER",Others,Others,0
2017-01-03,"Arunachal Pradesh","MAXI CAB",Others,Others,0
2017-01-03,"Arunachal Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2017-01-03,"Arunachal Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2017-01-03,"Arunachal Pradesh","MOBILE CLINIC",Others,Others,0
2017-01-03,"Arunachal Pradesh",MOPED,2-Wheelers,2W_Personal,0
2017-01-03,"Arunachal Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2017-01-03,"Arunachal Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2017-01-03,"Arunachal Pradesh","OMNI BUS",Bus,Bus,0
2017-01-03,"Arunachal Pradesh","PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2017-01-03,"Arunachal Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2017-01-03,"Arunachal Pradesh","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2017-01-03,"Arunachal Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2017-01-03,"Arunachal Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2017-01-03,Assam,"AGRICULTURAL TRACTOR",Others,Others,0
2017-01-03,Assam,AMBULANCE,Others,Others,0
2017-01-03,Assam,"ARTICULATED VEHICLE",Others,Others,0
2017-01-03,Assam,BUS,Bus,Bus,0
2017-01-03,Assam,"CAMPER VAN / TRAILER",Others,Others,0
2017-01-03,Assam,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2017-01-03,Assam,"CRANE MOUNTED VEHICLE",Others,Others,0
2017-01-03,Assam,DUMPER,Others,Others,0
2017-01-03,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,112
2017-01-03,Assam,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2017-01-03,Assam,"EXCAVATOR (NT)",Others,Others,0
2017-01-03,Assam,"GOODS CARRIER",Others,Others,1
2017-01-03,Assam,"MAXI CAB",Others,Others,0
2017-01-03,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2017-01-03,Assam,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2017-01-03,Assam,"MOBILE CANTEEN",Others,Others,0
2017-01-03,Assam,"MOBILE CLINIC",Others,Others,0
2017-01-03,Assam,MOPED,2-Wheelers,2W_Personal,0
2017-01-03,Assam,"MOTOR CAB",4-Wheelers,4W_Shared,0
2017-01-03,Assam,"MOTOR CAR",4-Wheelers,4W_Personal,0
2017-01-03,Assam,"OMNI BUS",Bus,Bus,0
2017-01-03,Assam,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2017-01-03,Assam,"PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2017-01-03,Assam,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2017-01-03,Assam,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2017-01-03,Assam,"TRACTOR (COMMERCIAL)",Others,Others,0
2017-01-03,Assam,"TRAILER (AGRICULTURAL)",Others,Others,1
2017-01-03,Assam,"TRAILER (COMMERCIAL)",Others,Others,174
2017-01-03,"Andaman & Nicobar Island",BUS,Bus,Bus,0
2017-01-03,"Andaman & Nicobar Island","EXCAVATOR (COMMERCIAL)",Others,Others,0
2017-01-03,"Andaman & Nicobar Island","GOODS CARRIER",Others,Others,0
2017-01-03,"Andaman & Nicobar Island","MAXI CAB",Others,Others,0
2017-01-03,"Andaman & Nicobar Island",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2017-01-03,"Andaman & Nicobar Island",MOPED,2-Wheelers,2W_Personal,0
2017-01-03,"Andaman & Nicobar Island","MOTOR CAB",4-Wheelers,4W_Shared,0
2017-01-03,"Andaman & Nicobar Island","MOTOR CAR",4-Wheelers,4W_Personal,0
2017-01-03,"Andaman & Nicobar Island","MOTOR CYCLE/SCOOTER-SIDECAR(T)",Others,Others,0
2017-01-03,"Andaman & Nicobar Island","MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2017-01-03,"Andaman & Nicobar Island","OMNI BUS",Bus,Bus,0
2017-01-03,"Andaman & Nicobar Island","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2017-01-03,"Andaman & Nicobar Island","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2017-01-03,Bihar,"ADAPTED VEHICLE",Others,Others,0
2017-01-03,Bihar,"AGRICULTURAL TRACTOR",Others,Others,0
2017-01-03,Bihar,AMBULANCE,Others,Others,0
2017-01-03,Bihar,"ARTICULATED VEHICLE",Others,Others,0
2017-01-03,Bihar,BUS,Bus,Bus,0
2017-01-03,Bihar,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2017-01-03,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,198
2017-01-03,Bihar,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,3
2017-01-03,Bihar,"GOODS CARRIER",Others,Others,0
2017-01-03,Bihar,"MAXI CAB",Others,Others,0
2017-01-03,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2017-01-03,Bihar,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2017-01-03,Bihar,MOPED,2-Wheelers,2W_Personal,0
2017-01-03,Bihar,"MOTOR CAB",4-Wheelers,4W_Shared,0
2017-01-03,Bihar,"MOTOR CAR",4-Wheelers,4W_Personal,0
2017-01-03,Bihar,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2017-01-03,Bihar,"OMNI BUS",Bus,Bus,0
